TABLE NO.     5: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       THETA6       THETA7       THETA8       THETA9       THETA10      THETA11      SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         1856  3.28200E+00  3.25857E+00 -6.06210E-01 -2.06932E-01  6.71078E-01  1.14156E+00  3.54420E-01  1.91923E-01  6.87563E-01  2.29144E+00 -1.00929E-01  1.00000E+00  1.02799E-02 -7.10250E-04  6.57240E-03  1.61666E-03  7.12927E-04  8.82836E-03  2.65474E-04  1.93679E-03  1.98087E-03  1.20955E-02   -19129.1324455830
         1857  3.30028E+00  3.26462E+00 -6.13619E-01 -2.09027E-01  6.26656E-01  1.10700E+00  3.66639E-01  2.02755E-01  6.92978E-01  2.29631E+00 -1.00929E-01  1.00000E+00  1.06385E-02 -6.34271E-04  7.43150E-03  1.75009E-03  1.87752E-04  9.51100E-03  6.04439E-04  1.74372E-03  2.30655E-03  1.19934E-02   -19198.4098272131
         1858  3.34171E+00  3.23884E+00 -6.23095E-01 -2.02697E-01  6.37932E-01  1.16542E+00  3.65322E-01  1.77439E-01  6.94758E-01  2.29286E+00 -1.00929E-01  1.00000E+00  1.06522E-02 -6.88609E-04  6.19938E-03  4.90221E-04  6.23868E-04  8.65887E-03 -9.08539E-04  4.30190E-04  3.42208E-03  1.27606E-02   -19244.5268604499
         1859  3.28094E+00  3.26762E+00 -6.07561E-01 -2.16547E-01  6.49680E-01  1.14240E+00  3.60260E-01  1.87386E-01  6.83114E-01  2.29627E+00 -1.00929E-01  1.00000E+00  1.09074E-02 -6.49060E-04  6.29948E-03  8.21006E-04  4.26550E-04  9.11047E-03  3.48427E-07  3.27474E-04  3.32709E-03  1.25118E-02   -19178.0505633887
         1860  3.22755E+00  3.22098E+00 -5.93249E-01 -2.05027E-01  7.13065E-01  1.17188E+00  3.39158E-01  1.78387E-01  6.77052E-01  2.28069E+00 -9.94993E-02  1.00000E+00  1.10058E-02 -7.51051E-04  7.54495E-03  1.51608E-04  4.22152E-04  9.29938E-03 -1.39674E-03 -3.91337E-04  3.10308E-03  1.13901E-02   -19187.4071460072
         1861  3.28393E+00  3.22977E+00 -6.04042E-01 -2.04596E-01  7.29254E-01  1.13773E+00  3.33734E-01  1.89620E-01  6.73400E-01  2.27969E+00 -9.88356E-02  1.00000E+00  9.76728E-03  4.77849E-04  7.83157E-03  3.69425E-04 -6.63610E-04  9.27110E-03 -1.00348E-03 -4.38174E-04  2.71753E-03  1.05158E-02   -19209.6806688098
         1862  3.32748E+00  3.29467E+00 -6.15249E-01 -2.18875E-01  7.51176E-01  1.14964E+00  3.30264E-01  1.86093E-01  6.65045E-01  2.28370E+00 -9.88356E-02  1.00000E+00  9.65734E-03 -6.45709E-04  7.57007E-03  1.12662E-04 -1.14742E-03  8.69210E-03 -1.04809E-03 -2.94284E-04  2.70102E-03  1.02386E-02   -19322.4513078008
         1863  3.25484E+00  3.26503E+00 -6.00704E-01 -2.14399E-01  7.13258E-01  1.12780E+00  3.39943E-01  1.91505E-01  6.67271E-01  2.28008E+00 -9.88356E-02  1.00000E+00  8.60680E-03 -1.00681E-03  7.15606E-03  9.38506E-04 -1.01084E-03  8.85843E-03 -6.40202E-04  1.97552E-04  2.12041E-03  1.09188E-02   -19212.3217955640
         1864  3.30834E+00  3.28365E+00 -6.15053E-01 -2.20844E-01  7.33348E-01  1.11525E+00  3.33152E-01  1.96572E-01  6.61247E-01  2.28604E+00 -9.88356E-02  1.00000E+00  9.80007E-03 -6.73518E-04  6.88395E-03  4.32893E-05 -1.36713E-03  9.65551E-03 -1.07345E-03 -6.35319E-04  1.69970E-03  8.85486E-03   -19188.3256398634
         1865  3.32587E+00  3.23441E+00 -6.17442E-01 -2.06389E-01  7.55594E-01  1.06720E+00  3.32350E-01  2.11381E-01  6.65142E-01  2.27895E+00  9.86556E-02  1.00000E+00  8.73923E-03 -3.85163E-04  7.62910E-03  4.93218E-04 -2.11996E-03  1.07501E-02 -1.25633E-03 -1.01255E-03  1.69758E-03  9.87518E-03   -19091.4691869340
         1866  3.31935E+00  3.20827E+00 -6.15914E-01 -1.96462E-01  7.40449E-01  1.14479E+00  3.34943E-01  1.85545E-01  6.66366E-01  2.28362E+00  9.86556E-02  1.00000E+00  9.62856E-03 -5.85809E-04  8.20407E-03  1.18783E-03 -3.01260E-03  1.24866E-02 -9.94430E-04 -3.46238E-04  2.56198E-03  9.78226E-03   -19082.6862302191
         1867  3.32964E+00  3.26605E+00 -6.18162E-01 -2.13426E-01  7.15836E-01  1.11411E+00  3.40108E-01  1.95527E-01  6.76260E-01  2.28733E+00  9.86556E-02  1.00000E+00  1.01735E-02 -1.85294E-03  7.91782E-03  2.72207E-04 -1.78940E-03  1.03262E-02 -5.63220E-04 -2.20642E-04  1.97609E-03  9.17347E-03   -19282.1152035621
         1868  3.26096E+00  3.28189E+00 -5.99177E-01 -2.16263E-01  7.69556E-01  1.14498E+00  3.22380E-01  1.89624E-01  6.76206E-01  2.29713E+00  9.92218E-02  1.00000E+00  1.05371E-02 -1.53043E-03  7.43851E-03  1.47518E-03 -1.85347E-03  1.01020E-02 -9.10270E-04 -1.07470E-03  1.24313E-03  9.21838E-03   -19157.9152111008
         1869  3.29643E+00  3.30449E+00 -6.11539E-01 -2.23305E-01  7.13938E-01  1.17668E+00  3.39323E-01  1.81770E-01  6.85836E-01  2.29143E+00  1.02385E-01  1.00000E+00  9.15590E-03 -1.29421E-03  7.48622E-03  1.28553E-03 -2.05773E-03  1.09358E-02 -1.28466E-03 -8.59005E-04  1.49189E-03  9.48713E-03   -19141.3681615644
         1870  3.28770E+00  3.25602E+00 -6.09070E-01 -2.09003E-01  7.18208E-01  1.21422E+00  3.40403E-01  1.72438E-01  6.82859E-01  2.29509E+00  1.02385E-01  1.00000E+00  9.34679E-03 -1.55227E-03  7.55118E-03  4.15733E-04 -1.76180E-03  1.01524E-02 -1.35255E-03 -1.68763E-03  1.68522E-03  8.55501E-03   -19257.4552142646
         1871  3.27838E+00  3.27626E+00 -6.11085E-01 -2.13398E-01  7.04431E-01  1.16091E+00  3.47172E-01  1.88176E-01  6.80165E-01  2.29494E+00  9.94445E-02  1.00000E+00  9.32194E-03 -9.63998E-04  7.09170E-03  3.61708E-04 -1.83579E-03  9.79403E-03 -1.72025E-03 -1.22810E-03  2.06680E-03  8.71064E-03   -19234.8512040348
         1872  3.30438E+00  3.26292E+00 -6.19714E-01 -2.10751E-01  7.25413E-01  1.15863E+00  3.43270E-01  1.82231E-01  6.76546E-01  2.29551E+00  9.94445E-02  1.00000E+00  9.78492E-03 -4.57955E-04  7.40943E-03 -7.03730E-05 -2.38333E-03  9.91493E-03 -1.49741E-03 -1.26716E-03  2.30041E-03  8.12464E-03   -19266.3431787736
         1873  3.28134E+00  3.28654E+00 -6.10596E-01 -2.20326E-01  7.29465E-01  1.16194E+00  3.34734E-01  1.81914E-01  6.89792E-01  2.29183E+00  9.94445E-02  1.00000E+00  1.09978E-02 -7.54271E-04  7.28892E-03  2.89845E-04 -1.35367E-03  9.32391E-03 -1.57657E-03 -8.88675E-04  2.33483E-03  8.80629E-03   -19300.5615771834
         1874  3.25057E+00  3.25453E+00 -6.01042E-01 -2.07088E-01  6.91028E-01  1.18252E+00  3.46191E-01  1.75142E-01  6.93625E-01  2.29435E+00  9.94445E-02  1.00000E+00  1.22883E-02  1.18610E-04  6.91035E-03  2.45310E-04 -1.11540E-03  9.31511E-03 -1.11423E-03 -1.19094E-03  1.80315E-03  8.97719E-03   -19184.3381165669
         1875  3.28892E+00  3.26086E+00 -6.05237E-01 -2.12546E-01  7.22022E-01  1.18841E+00  3.40443E-01  1.72374E-01  6.86659E-01  2.29553E+00  1.00160E-01  1.00000E+00  1.09728E-02  5.65011E-04  6.64008E-03  2.91573E-05 -1.74849E-03  1.08158E-02 -1.44265E-03 -3.62210E-04  1.13191E-03  8.19998E-03   -19117.9981256200
         1876  3.21671E+00  3.25555E+00 -5.92330E-01 -2.11363E-01  7.34174E-01  1.20091E+00  3.35666E-01  1.70050E-01  6.80294E-01  2.29587E+00  1.02803E-01  1.00000E+00  1.00110E-02  3.67290E-05  6.10224E-03  6.77805E-04 -1.46810E-03  1.02720E-02 -1.86404E-03 -1.40375E-04  1.99773E-04  9.09116E-03   -19046.9437612932
         1877  3.34368E+00  3.22011E+00 -6.25945E-01 -1.97959E-01  7.51366E-01  1.15465E+00  3.26045E-01  1.85097E-01  6.90664E-01  2.29346E+00  1.02803E-01  1.00000E+00  1.14387E-02  5.55303E-04  6.61337E-03  3.94413E-04 -2.04335E-03  1.06137E-02 -1.43897E-03  7.21682E-04  3.60542E-04  9.25831E-03   -19144.0543544857
         1878  3.39571E+00  3.24104E+00 -6.40770E-01 -2.03972E-01  7.79437E-01  1.13882E+00  3.19030E-01  1.91064E-01  6.85088E-01  2.29130E+00  1.02803E-01  1.00000E+00  1.10659E-02 -1.65443E-04  7.18094E-03  1.32240E-04 -2.13026E-03  1.01085E-02 -1.10562E-03  6.00883E-04  1.16521E-03  1.04395E-02   -19134.7455754487
         1879  3.29797E+00  3.24401E+00 -6.13115E-01 -2.06340E-01  7.26648E-01  1.20394E+00  3.34871E-01  1.75123E-01  6.84941E-01  2.30293E+00  1.03245E-01  1.00000E+00  1.00440E-02 -5.40516E-04  7.09291E-03  7.45127E-04 -1.52511E-03  1.09293E-02 -1.22795E-03  1.01042E-03  1.83359E-03  1.06791E-02   -19133.2296705759
         1880  3.34661E+00  3.26195E+00 -6.30037E-01 -2.10772E-01  7.40378E-01  1.19789E+00  3.32864E-01  1.77938E-01  6.94686E-01  2.29324E+00  1.03245E-01  1.00000E+00  9.46433E-03  2.24709E-04  6.19506E-03  1.56255E-04 -9.35531E-04  1.06587E-02 -1.51200E-03  9.21082E-04  1.21476E-03  9.16333E-03   -19213.8062348756
         1881  3.28244E+00  3.30036E+00 -6.09474E-01 -2.19851E-01  7.50223E-01  1.16808E+00  3.31123E-01  1.84698E-01  6.94927E-01  2.29055E+00  1.03245E-01  1.00000E+00  9.74285E-03 -4.33621E-06  5.06549E-03  5.47551E-04 -1.05809E-03  9.83238E-03 -1.88067E-03  9.38064E-04  1.51678E-03  9.44410E-03   -19211.0285059219
         1882  3.29296E+00  3.29562E+00 -6.11988E-01 -2.18856E-01  7.36322E-01  1.13557E+00  3.32073E-01  1.93021E-01  6.98282E-01  2.29666E+00  9.85100E-02  1.00000E+00  1.03233E-02 -4.33729E-04  5.22692E-03  2.03022E-05 -7.22815E-04  8.94770E-03 -1.24813E-03  3.20062E-04  3.84979E-04  8.13424E-03   -19380.4324457172
         1883  3.35316E+00  3.27728E+00 -6.31581E-01 -2.14307E-01  7.88607E-01  1.17362E+00  3.18789E-01  1.80839E-01  6.98384E-01  2.29342E+00  9.85100E-02  1.00000E+00  1.08804E-02  1.53804E-04  6.02187E-03 -7.54679E-06 -1.11124E-03  8.71868E-03 -9.98244E-04 -1.62484E-04  1.05880E-03  8.09548E-03   -19351.8167825426
         1884  3.23801E+00  3.28018E+00 -5.94585E-01 -2.13117E-01  7.19422E-01  1.12778E+00  3.38353E-01  1.97158E-01  6.91300E-01  2.29656E+00  9.85100E-02  1.00000E+00  1.02546E-02 -1.83629E-04  7.72705E-03  2.81251E-04 -1.31636E-03  7.96459E-03 -1.28674E-03  6.95433E-04  6.16152E-04  8.21743E-03   -19342.0179224123
         1885  3.32222E+00  3.23980E+00 -6.20289E-01 -2.03979E-01  7.33313E-01  1.16829E+00  3.34191E-01  1.82267E-01  6.89030E-01  2.29286E+00  9.77673E-02  1.00000E+00  8.87913E-03 -9.86004E-04  7.08534E-03  4.87275E-04 -9.19044E-04  7.93413E-03 -1.03682E-03  8.94615E-04  6.94768E-05  8.85732E-03   -19354.4349034088
         1886  3.28452E+00  3.28904E+00 -6.08157E-01 -2.15829E-01  7.67545E-01  1.17733E+00  3.26759E-01  1.79422E-01  6.92993E-01  2.29539E+00  9.64927E-02  1.00000E+00  8.22502E-03 -1.11498E-03  6.71496E-03 -2.95578E-04 -1.40652E-03  9.14167E-03 -1.59529E-03  1.26853E-03 -9.61731E-06  9.04288E-03   -19360.5923430442
         1887  3.26386E+00  3.31175E+00 -5.99075E-01 -2.25605E-01  7.53875E-01  1.16724E+00  3.29041E-01  1.85005E-01  6.87898E-01  2.29897E+00  9.64927E-02  1.00000E+00  9.63152E-03 -6.52527E-04  7.13307E-03 -5.76542E-04 -8.26246E-04  7.95633E-03 -2.40032E-03  8.34680E-04  3.53935E-04  9.83410E-03   -19337.1898566001
         1888  3.27671E+00  3.28592E+00 -6.02287E-01 -2.16765E-01  7.48793E-01  1.14012E+00  3.29057E-01  1.96360E-01  6.92592E-01  2.29940E+00  9.64927E-02  1.00000E+00  9.59623E-03 -1.69902E-04  7.28155E-03  4.88752E-05 -1.61745E-03  8.92708E-03 -1.52804E-03 -4.57080E-04 -1.58043E-04  9.14265E-03   -19291.4781092573
         1889  3.32163E+00  3.26062E+00 -6.15042E-01 -2.12354E-01  7.20904E-01  1.14703E+00  3.36990E-01  1.93169E-01  6.88836E-01  2.30302E+00  9.64114E-02  1.00000E+00  1.04196E-02 -5.62385E-04  6.58181E-03 -3.14778E-04 -1.32194E-03  8.34018E-03 -4.52597E-04 -3.46441E-04  1.02036E-03  9.19480E-03   -19310.6367560588
         1890  3.28370E+00  3.25337E+00 -6.08813E-01 -2.09282E-01  7.60077E-01  1.11288E+00  3.26017E-01  2.03996E-01  6.86038E-01  2.29726E+00  9.64114E-02  1.00000E+00  9.60536E-03 -1.50079E-04  6.96784E-03  2.59895E-04 -9.89153E-04  8.37974E-03 -1.08053E-03 -3.51287E-04  1.62803E-03  1.09162E-02   -19271.5244180531
         1891  3.30460E+00  3.25401E+00 -6.12824E-01 -2.10310E-01  7.51397E-01  1.14117E+00  3.29854E-01  1.93935E-01  6.86833E-01  2.29050E+00  9.84247E-02  1.00000E+00  9.91811E-03  2.73580E-04  7.67124E-03  9.92554E-05 -1.51527E-03  1.01365E-02  1.04338E-03 -9.74466E-04  3.12875E-03  1.16764E-02   -19171.7914722490
         1892  3.29047E+00  3.19748E+00 -6.09355E-01 -1.90389E-01  7.44567E-01  1.18496E+00  3.29700E-01  1.79313E-01  6.88279E-01  2.29471E+00  9.84247E-02  1.00000E+00  1.10328E-02  1.99590E-04  7.31025E-03  2.65125E-04 -2.54468E-03  1.02077E-02 -1.29155E-03 -1.99180E-03  3.00996E-03  1.23897E-02   -19072.6553195321
         1893  3.31237E+00  3.21861E+00 -6.13773E-01 -2.00616E-01  7.25712E-01  1.15436E+00  3.38668E-01  1.87417E-01  6.79758E-01  2.29312E+00  9.84247E-02  1.00000E+00  1.04318E-02 -9.34472E-05  7.57737E-03  4.51869E-04 -2.54103E-03  1.08118E-02 -1.70627E-03 -5.20186E-04  3.52135E-03  1.09771E-02   -19143.0408917301
         1894  3.26573E+00  3.20477E+00 -6.02962E-01 -1.93612E-01  7.26181E-01  1.10216E+00  3.37449E-01  2.00480E-01  6.84165E-01  2.29698E+00  9.84247E-02  1.00000E+00  1.15881E-02 -1.42785E-03  8.28641E-03  1.62146E-03 -2.20158E-03  9.12838E-03 -1.23649E-03  2.79283E-04  1.65712E-03  9.87753E-03   -19313.6240637522
         1895  3.30373E+00  3.27507E+00 -6.14894E-01 -2.12131E-01  6.67810E-01  1.11619E+00  3.53990E-01  2.00838E-01  6.90763E-01  2.30086E+00  9.84247E-02  1.00000E+00  9.75488E-03 -5.72107E-04  7.53849E-03  1.32270E-03 -1.59494E-03  8.85405E-03 -1.38185E-03  1.25505E-04  2.30812E-04  7.65600E-03   -19364.3352967586
         1896  3.29023E+00  3.25899E+00 -6.09058E-01 -2.09727E-01  6.96464E-01  1.11589E+00  3.50642E-01  1.99269E-01  6.86325E-01  2.29457E+00  9.84247E-02  1.00000E+00  9.76933E-03 -8.66359E-04  7.87716E-03  3.57964E-04 -9.99568E-04  8.74167E-03 -1.32134E-03 -3.08752E-04  1.08394E-03  7.38162E-03   -19358.7967656265
         1897  3.31103E+00  3.21356E+00 -6.14377E-01 -1.97462E-01  6.57422E-01  1.16637E+00  3.58114E-01  1.85501E-01  6.84097E-01  2.29071E+00  9.84247E-02  1.00000E+00  9.95550E-03 -3.06009E-04  8.15032E-03  5.56711E-04 -8.23766E-04  9.32501E-03 -1.76130E-03 -8.16121E-04 -5.74556E-05  7.39109E-03   -19239.4907948082
         1898  3.22486E+00  3.25788E+00 -5.91392E-01 -2.06888E-01  7.40524E-01  1.16233E+00  3.29273E-01  1.90248E-01  6.82756E-01  2.29577E+00  1.00467E-01  1.00000E+00  8.42740E-03 -4.80734E-04  8.15117E-03  9.24356E-04 -4.45192E-04  8.79068E-03 -1.72194E-03 -7.70591E-04  3.91184E-04  7.73943E-03   -19254.9511670314
         1899  3.28698E+00  3.30536E+00 -6.06865E-01 -2.19365E-01  6.31504E-01  1.18620E+00  3.59300E-01  1.78839E-01  6.97976E-01  2.29676E+00  9.91717E-02  1.00000E+00  8.93250E-03 -9.16193E-04  8.80825E-03  1.20625E-03 -1.33613E-03  8.20071E-03 -2.33567E-03 -8.94988E-04  4.55097E-04  8.40971E-03   -19341.3617313149
         1900  3.30068E+00  3.28375E+00 -6.12334E-01 -2.17676E-01  6.69633E-01  1.21197E+00  3.50237E-01  1.73216E-01  6.97051E-01  2.29988E+00  9.91717E-02  1.00000E+00  9.81750E-03 -1.58216E-03  8.22918E-03  6.02684E-04 -8.73359E-04  8.45314E-03 -2.03294E-03 -5.38796E-04  7.17438E-04  8.39413E-03   -19253.4112755652
         1901  3.31383E+00  3.25434E+00 -6.15818E-01 -2.09390E-01  6.75945E-01  1.16595E+00  3.47292E-01  1.84793E-01  6.93591E-01  2.30063E+00  9.91717E-02  1.00000E+00  9.22746E-03 -6.17934E-04  8.70656E-03  7.07362E-04 -7.04351E-04  8.73713E-03 -1.43199E-03 -1.16720E-03  2.80535E-04  6.97414E-03   -19153.4775439336
         1902  3.24456E+00  3.24554E+00 -5.97515E-01 -2.05870E-01  7.11387E-01  1.16489E+00  3.40999E-01  1.86460E-01  6.92117E-01  2.29261E+00  1.00159E-01  1.00000E+00  9.56483E-03 -8.41946E-04  7.28332E-03  9.40825E-04 -1.39582E-03  9.89411E-03 -2.31133E-03 -8.14398E-04  2.65233E-05  8.18800E-03   -19241.0415568776
         1903  3.26457E+00  3.26127E+00 -6.04046E-01 -2.12687E-01  7.59766E-01  1.19063E+00  3.25845E-01  1.77938E-01  6.85883E-01  2.30037E+00  1.05033E-01  1.00000E+00  9.12960E-03  4.78427E-04  6.32314E-03 -1.73930E-04 -1.65347E-03  9.74924E-03 -2.04308E-03 -3.83643E-04 -2.25259E-04  7.45275E-03   -19205.8214200353
         1904  3.30131E+00  3.23691E+00 -6.07640E-01 -2.03946E-01  7.43398E-01  1.19419E+00  3.30604E-01  1.77679E-01  6.84469E-01  2.30312E+00  1.04033E-01  1.00000E+00  8.96741E-03  8.05253E-04  6.51879E-03 -4.76802E-04 -1.68343E-03  9.24387E-03 -2.08922E-03 -6.92191E-04  1.31626E-03  7.56971E-03   -19278.0799152521
         1905  3.31748E+00  3.26673E+00 -6.11777E-01 -2.12686E-01  7.61573E-01  1.18657E+00  3.28604E-01  1.76459E-01  6.97163E-01  2.29752E+00  1.04735E-01  1.00000E+00  1.02478E-02 -6.53108E-06  5.10958E-03  4.33206E-04 -1.15199E-03  9.95358E-03 -2.53756E-03 -5.14811E-04  2.83818E-04  7.06758E-03   -19292.6364909203
         1906  3.26317E+00  3.31118E+00 -6.00838E-01 -2.23735E-01  8.12905E-01  1.19228E+00  3.12364E-01  1.75838E-01  6.92262E-01  2.30407E+00  1.04735E-01  1.00000E+00  8.90903E-03  2.57746E-04  5.03419E-03  1.08610E-03 -9.10022E-04  9.68845E-03 -1.63264E-03 -6.16345E-04  5.46521E-04  6.63330E-03   -19272.9294362853
         1907  3.29744E+00  3.26428E+00 -6.11935E-01 -2.11694E-01  7.82354E-01  1.17648E+00  3.17308E-01  1.78266E-01  7.00187E-01  2.30414E+00  1.04735E-01  1.00000E+00  8.55838E-03  1.74717E-04  5.46225E-03  9.11973E-04 -3.33425E-04  9.41962E-03 -1.60853E-03 -2.70835E-04 -2.97840E-05  7.46053E-03   -19079.9121246006
         1908  3.31970E+00  3.24948E+00 -6.20529E-01 -2.04638E-01  7.40558E-01  1.13258E+00  3.32195E-01  1.91714E-01  6.95959E-01  2.30059E+00  1.04735E-01  1.00000E+00  9.14770E-03  1.50066E-05  6.38378E-03  3.37877E-04 -2.58084E-04  8.09553E-03 -1.00049E-03 -3.09448E-04  7.86271E-04  7.63177E-03   -19216.5521537985
         1909  3.30442E+00  3.26472E+00 -6.08809E-01 -2.12871E-01  7.25195E-01  1.17117E+00  3.35249E-01  1.81551E-01  6.86656E-01  2.29536E+00  1.04735E-01  1.00000E+00  9.63250E-03 -5.66634E-04  6.73528E-03  2.04377E-04 -3.75276E-04  7.89845E-03 -1.54209E-03  9.73499E-05  6.36626E-04  8.32292E-03   -19286.9138055191
         1910  3.27360E+00  3.26856E+00 -6.02613E-01 -2.12885E-01  6.89451E-01  1.15217E+00  3.47682E-01  1.84466E-01  6.80375E-01  2.29775E+00  1.06159E-01  1.00000E+00  8.44414E-03 -9.02874E-04  6.05412E-03  1.18180E-03 -1.28598E-03  8.44129E-03 -1.19363E-03  3.26284E-04  5.63295E-04  7.69330E-03   -19227.9528336687
         1911  3.35881E+00  3.29411E+00 -6.27565E-01 -2.22133E-01  6.72162E-01  1.16867E+00  3.54273E-01  1.77116E-01  6.83533E-01  2.30325E+00  1.01646E-01  1.00000E+00  9.40747E-03  4.20282E-05  6.59345E-03  3.70213E-04 -1.28969E-03  8.30201E-03 -9.19201E-04 -1.65069E-04  1.13354E-03  8.05322E-03   -19253.2097192322
         1912  3.26976E+00  3.26839E+00 -6.06505E-01 -2.12450E-01  6.89391E-01  1.19797E+00  3.50502E-01  1.71225E-01  6.85502E-01  2.30667E+00  1.02523E-01  1.00000E+00  1.10847E-02 -8.17594E-04  6.46080E-03  3.51643E-04 -1.22041E-03  8.15981E-03 -1.56005E-03  1.21982E-05  1.97970E-03  9.40245E-03   -19200.5661240556
         1913  3.27902E+00  3.29274E+00 -6.09095E-01 -2.18189E-01  7.14598E-01  1.15718E+00  3.44534E-01  1.84369E-01  6.88227E-01  2.30112E+00  1.02523E-01  1.00000E+00  1.05882E-02 -1.20688E-03  6.51428E-03 -4.95595E-04 -1.93398E-03  9.11300E-03 -1.07684E-03  1.52409E-04  1.80449E-03  9.66936E-03   -19150.2832877784
         1914  3.29558E+00  3.29440E+00 -6.10264E-01 -2.23102E-01  6.90336E-01  1.17248E+00  3.49611E-01  1.83127E-01  6.79051E-01  2.29679E+00  1.01760E-01  1.00000E+00  8.78324E-03 -7.10204E-04  6.49488E-03 -7.90430E-04 -1.77466E-03  9.74585E-03 -6.73753E-04  1.37943E-04  2.02405E-03  9.94156E-03   -19155.6305085602
         1915  3.29546E+00  3.28953E+00 -6.09699E-01 -2.15839E-01  7.62221E-01  1.15038E+00  3.29077E-01  1.88803E-01  6.92012E-01  2.29636E+00  1.04080E-01  1.00000E+00  9.07110E-03 -5.91637E-04  7.36876E-03 -2.36158E-04 -3.56705E-03  1.20027E-02 -1.11871E-04  4.21129E-04  2.37559E-03  1.04020E-02   -19102.6703071576
         1916  3.32810E+00  3.27075E+00 -6.22004E-01 -2.14227E-01  7.59538E-01  1.12157E+00  3.30034E-01  1.97329E-01  6.83105E-01  2.30030E+00  1.03237E-01  1.00000E+00  9.41717E-03 -7.90348E-04  7.36590E-03  1.01698E-03 -3.35450E-03  1.16092E-02 -9.06010E-04  2.29423E-04  2.57995E-03  1.13482E-02   -19098.1671880664
         1917  3.32401E+00  3.24779E+00 -6.20424E-01 -2.08369E-01  7.39624E-01  1.09195E+00  3.35999E-01  2.07423E-01  6.74283E-01  2.29307E+00  1.01000E-01  1.00000E+00  1.10525E-02 -1.55493E-03  7.00977E-03  7.52186E-04 -2.35556E-03  9.20265E-03 -6.86244E-04  3.36626E-04  2.00023E-03  1.09562E-02   -19319.3598094631
         1918  3.26961E+00  3.24529E+00 -6.02565E-01 -2.08526E-01  7.14084E-01  1.12543E+00  3.44899E-01  1.94735E-01  6.70011E-01  2.29437E+00  1.00864E-01  1.00000E+00  1.03584E-02 -9.70708E-04  5.94549E-03 -1.30941E-04 -1.67407E-03  8.24950E-03 -9.53736E-04  4.38281E-04  1.50431E-03  1.16658E-02   -19278.4691173872
         1919  3.28428E+00  3.18281E+00 -6.12830E-01 -1.88618E-01  7.27690E-01  1.12360E+00  3.40629E-01  1.93278E-01  6.77150E-01  2.29288E+00  1.00864E-01  1.00000E+00  1.00592E-02 -7.96969E-04  6.24085E-03 -4.87551E-04 -1.32030E-03  7.54506E-03 -7.67055E-04 -2.00342E-04  9.86193E-04  1.11086E-02   -19285.4596650906
         1920  3.25517E+00  3.22922E+00 -5.98779E-01 -1.99369E-01  7.24546E-01  1.09766E+00  3.40055E-01  2.02826E-01  6.80628E-01  2.29339E+00  1.00864E-01  1.00000E+00  9.85656E-03 -3.09902E-04  6.24839E-03 -6.77129E-04 -4.14621E-04  8.00071E-03 -9.16174E-04 -5.92016E-04  5.10130E-04  1.21334E-02   -19220.8357580428
         1921  3.26366E+00  3.27027E+00 -6.02107E-01 -2.09941E-01  7.37926E-01  1.10041E+00  3.39187E-01  1.97727E-01  6.88718E-01  2.28570E+00  9.95016E-02  1.00000E+00  1.20461E-02 -4.59383E-04  6.91140E-03  9.54139E-04 -5.58123E-04  8.60282E-03 -1.89003E-04  3.00997E-05  1.73308E-03  1.27976E-02   -19210.8726834892
         1922  3.28345E+00  3.28344E+00 -6.06306E-01 -2.18890E-01  7.48019E-01  1.08244E+00  3.36853E-01  2.03053E-01  6.89259E-01  2.29872E+00  1.01589E-01  1.00000E+00  9.80154E-03 -8.54971E-04  6.91670E-03  3.30291E-04 -9.20739E-04  9.33808E-03 -4.22466E-04 -4.86976E-04  2.28497E-03  9.69525E-03   -19281.7698519852
         1923  3.24910E+00  3.23770E+00 -6.01295E-01 -2.06654E-01  7.17845E-01  1.08985E+00  3.41409E-01  1.96769E-01  6.86176E-01  2.29861E+00  9.72069E-02  1.00000E+00  9.98921E-03 -3.23905E-04  6.84771E-03  1.68753E-03 -3.78219E-04  9.88063E-03  4.55365E-04 -7.67519E-04  2.96016E-03  9.82631E-03   -19198.9798831715
         1924  3.32380E+00  3.24178E+00 -6.20874E-01 -2.07177E-01  7.18310E-01  1.13559E+00  3.39327E-01  1.85110E-01  6.80552E-01  2.29173E+00  9.72069E-02  1.00000E+00  1.16891E-02 -2.01599E-04  7.84275E-03  1.59627E-03 -9.16533E-04  9.48311E-03 -1.92817E-05 -1.34211E-05  1.56812E-03  9.04902E-03   -19271.6628044704
         1925  3.29912E+00  3.24498E+00 -6.12685E-01 -2.07391E-01  7.49096E-01  1.18236E+00  3.31798E-01  1.76880E-01  6.81207E-01  2.29120E+00  9.79482E-02  1.00000E+00  1.10621E-02  7.83197E-04  7.88607E-03  6.87960E-04  6.47566E-05  8.54033E-03 -3.26618E-04 -1.85824E-04  9.35972E-04  8.52460E-03   -19215.5893923155
