TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         7194  1.71312E+00  1.66742E+00  8.33380E-01  2.42084E+00  5.89124E-02  1.87601E-01  2.55492E-02  2.11068E-01 -1.56906E-02  4.12719E-02  2.96508E-01 -3.58606E-02  9.22177E-03  1.01790E-01  1.89906E-01   -2176.35445130368
         7195  1.68867E+00  1.54040E+00  7.99973E-01  2.36183E+00  5.67245E-02  1.93472E-01  7.06340E-03  1.25812E-01  2.43921E-02  2.06826E-02  2.09983E-01  1.69293E-03  3.22906E-02  7.16391E-02  2.11335E-01   -2190.70372215860
         7196  1.66311E+00  1.49163E+00  7.02627E-01  2.32387E+00  5.57919E-02  1.83816E-01 -5.22588E-03  1.21999E-01 -3.29121E-02  1.12810E-02  2.24145E-01 -9.78485E-03  1.26211E-02  5.36736E-02  1.93713E-01   -2181.57401304453
         7197  1.63634E+00  1.52302E+00  6.99588E-01  2.29253E+00  6.80322E-02  1.98989E-01 -2.43030E-02  1.40812E-01 -2.89458E-02  2.69699E-02  2.25255E-01 -3.49180E-02  2.86533E-02  6.77876E-02  1.84581E-01   -2165.69217446946
         7198  1.68907E+00  1.58413E+00  7.05200E-01  2.37764E+00  6.05027E-02  1.39636E-01  1.06272E-02  1.47000E-01 -1.66209E-03  1.29107E-02  1.79883E-01  1.81142E-03  2.00520E-02  3.31603E-02  1.81877E-01   -2169.26121409762
         7199  1.68129E+00  1.55146E+00  7.77847E-01  2.33397E+00  6.15446E-02  1.75797E-01 -1.76601E-02  2.24723E-01  2.91825E-02  6.98556E-02  2.24197E-01 -2.19739E-02  2.78227E-02  5.57811E-02  1.92784E-01   -2162.76431724207
         7200  1.56308E+00  1.57054E+00  5.97303E-01  2.33823E+00  5.56356E-02  2.06645E-01  3.37024E-02  1.48034E-01  2.59959E-02  3.42943E-02  2.43460E-01 -4.00175E-02 -1.39813E-02  4.66741E-02  1.57660E-01   -2191.28862613321
         7201  1.62654E+00  1.54207E+00  6.73634E-01  2.32978E+00  5.29820E-02  2.00182E-01  3.09753E-02  1.50207E-01  3.35005E-02  3.68896E-02  3.16215E-01 -9.68706E-03  1.74839E-02  9.91871E-02  1.81999E-01   -2188.07507535087
         7202  1.64669E+00  1.54585E+00  6.91221E-01  2.34696E+00  4.75272E-02  2.03686E-01  3.05828E-02  1.44842E-01 -1.56658E-02  4.47927E-02  2.76874E-01  9.29580E-04  2.30407E-02  5.13082E-02  1.52002E-01   -2203.00977316075
         7203  1.68091E+00  1.58391E+00  6.70946E-01  2.36222E+00  5.40455E-02  1.87173E-01  1.83288E-02  1.08407E-01  6.55725E-02  5.89662E-02  3.40468E-01  8.79957E-03  3.73691E-02  1.21031E-01  1.70371E-01   -2195.46045014865
         7204  1.64323E+00  1.51400E+00  6.16444E-01  2.29557E+00  5.85517E-02  2.15753E-01  4.66931E-02  1.25263E-01  8.24066E-02  2.43379E-02  4.10060E-01  1.24908E-02  3.33287E-02  1.67548E-01  2.43042E-01   -2215.97332645612
         7205  1.64844E+00  1.53832E+00  6.39845E-01  2.31319E+00  5.85665E-02  1.81314E-01 -3.31361E-03  1.00975E-01  2.96575E-02  5.40024E-03  2.25297E-01  5.27487E-03  1.79173E-02  9.51733E-02  2.04631E-01   -2218.05619044539
         7206  1.70860E+00  1.53587E+00  6.70566E-01  2.30706E+00  5.36729E-02  2.12589E-01  3.56671E-02  1.10985E-01  4.66984E-02  1.98578E-02  2.42348E-01 -2.96470E-02  3.32209E-02  7.51277E-02  2.36533E-01   -2166.36599988174
         7207  1.62759E+00  1.52787E+00  7.48129E-01  2.33301E+00  5.60811E-02  1.54971E-01  2.66291E-02  1.16207E-01 -6.82174E-03  4.00635E-02  2.54504E-01 -9.88584E-03  2.70734E-02  6.27706E-02  1.55909E-01   -2158.31608736139
         7208  1.66718E+00  1.56279E+00  7.45346E-01  2.32215E+00  5.55230E-02  1.98514E-01  6.40409E-03  1.03143E-01  2.20723E-02  2.93393E-02  2.08457E-01 -7.92574E-03  2.61095E-02  8.48673E-02  2.28803E-01   -2218.44020896820
         7209  1.72020E+00  1.57485E+00  8.51527E-01  2.44036E+00  6.14529E-02  2.57519E-01  1.86118E-02  1.47309E-01 -1.79784E-02  1.38014E-02  2.88690E-01  1.65223E-02  2.49381E-02  6.93874E-02  1.72819E-01   -2167.98435017147
         7210  1.72593E+00  1.64503E+00  7.53837E-01  2.34548E+00  6.71548E-02  2.12356E-01 -2.44931E-03  1.20763E-01 -1.72980E-02  2.37575E-02  2.40421E-01 -1.92485E-02  3.62011E-02  9.02396E-02  1.90124E-01   -2177.41938991128
         7211  1.65956E+00  1.62360E+00  7.73234E-01  2.36307E+00  6.17451E-02  3.42377E-01  1.20577E-02  9.49976E-02  9.74438E-02  1.13237E-02  2.39728E-01 -3.10711E-02  1.74054E-02  4.85536E-02  2.21015E-01   -2158.99023829192
         7212  1.62436E+00  1.58228E+00  8.33319E-01  2.35877E+00  6.62314E-02  2.25287E-01  2.14856E-02  1.23491E-01  1.60643E-02  3.26121E-02  2.29615E-01 -2.33322E-02  5.42634E-02  7.06168E-02  1.92448E-01   -2183.00922703472
         7213  1.72945E+00  1.49770E+00  7.79765E-01  2.31881E+00  5.56333E-02  1.93224E-01 -8.01587E-03  1.25534E-01  4.82292E-02  3.76298E-02  2.86792E-01 -3.00667E-02  4.64369E-02  4.12438E-02  2.11370E-01   -2168.02623310704
         7214  1.62116E+00  1.57139E+00  8.07949E-01  2.42823E+00  5.86795E-02  1.61171E-01  3.54747E-02  1.27348E-01  8.65208E-03  4.02215E-02  2.03303E-01 -4.29966E-02  5.34644E-03  6.44417E-02  2.09186E-01   -2176.99946092090
         7215  1.65592E+00  1.49813E+00  7.38762E-01  2.45827E+00  6.48620E-02  1.63693E-01  2.96946E-03  1.22745E-01  3.13933E-02  3.61697E-02  2.42546E-01 -2.15945E-02  3.74619E-02  5.39593E-02  2.08809E-01   -2173.52279554855
         7216  1.60202E+00  1.48154E+00  7.48932E-01  2.40301E+00  6.22784E-02  1.86872E-01  4.03018E-02  1.31641E-01  4.22881E-03  1.89632E-02  2.52833E-01 -3.36532E-02  1.63128E-02  4.82882E-02  1.49319E-01   -2208.30468753644
         7217  1.72339E+00  1.53961E+00  7.71605E-01  2.33798E+00  6.21419E-02  1.57624E-01  1.33467E-02  1.18696E-01  3.80856E-02  5.74052E-02  2.65795E-01  8.63110E-03  3.44094E-02  7.85477E-02  1.96648E-01   -2201.58825594591
         7218  1.60679E+00  1.50099E+00  7.57757E-01  2.42016E+00  5.98141E-02  1.64273E-01 -6.29605E-03  1.36007E-01  1.52650E-02  5.74914E-02  2.41636E-01  2.66726E-03  4.14457E-02  5.81837E-02  1.40624E-01   -2263.96254144770
         7219  1.64677E+00  1.54798E+00  8.54713E-01  2.42004E+00  4.92753E-02  2.13919E-01 -1.01834E-02  1.19709E-01  1.59092E-02  4.13626E-02  2.28429E-01 -4.26620E-02  4.39741E-02  7.16929E-02  1.55324E-01   -2226.03815246332
         7220  1.70258E+00  1.54884E+00  9.01296E-01  2.37278E+00  5.30831E-02  1.94491E-01  1.28939E-02  1.39945E-01 -5.49313E-03  1.41419E-02  1.80419E-01 -2.77889E-02  1.57282E-02  2.87846E-02  1.33526E-01   -2266.51519344356
         7221  1.59298E+00  1.49809E+00  8.60730E-01  2.43344E+00  5.41105E-02  1.80667E-01 -5.97956E-03  1.13623E-01 -1.05658E-02  3.58827E-02  2.29515E-01 -2.59877E-02  3.10816E-02  6.72540E-02  1.43199E-01   -2271.21790005774
         7222  1.67865E+00  1.53791E+00  8.68454E-01  2.42536E+00  5.72419E-02  2.19619E-01  3.65436E-02  1.21923E-01  5.48886E-02  4.84028E-02  2.12193E-01 -1.03460E-03  6.17983E-02  6.66463E-02  1.92066E-01   -2256.88023597443
         7223  1.70542E+00  1.56241E+00  8.65257E-01  2.39081E+00  5.61187E-02  1.73857E-01  2.03852E-02  1.07811E-01  4.65753E-02  6.21500E-02  2.23430E-01  1.34478E-02  5.94862E-02  2.12794E-02  1.41924E-01   -2257.84274060855
         7224  1.62741E+00  1.53784E+00  8.09694E-01  2.38300E+00  5.92824E-02  2.30579E-01  3.37690E-02  1.74725E-01  6.06208E-02  8.07082E-02  2.44207E-01 -6.15092E-02  7.28313E-02  1.48345E-02  1.73165E-01   -2239.37378705575
         7225  1.63401E+00  1.51881E+00  7.93785E-01  2.34299E+00  5.75611E-02  1.36762E-01  2.81780E-02  1.42695E-01  1.41515E-02  7.03525E-02  1.66151E-01  1.15058E-02  7.41552E-02  3.70920E-02  1.78137E-01   -2191.00618294242
         7226  1.66691E+00  1.55135E+00  8.21389E-01  2.39048E+00  6.75169E-02  1.96946E-01  6.16077E-03  1.28678E-01  2.33971E-02  3.48779E-02  2.23537E-01 -1.91071E-02  4.68242E-02  8.04586E-03  1.38680E-01   -2206.93994569780
         7227  1.66237E+00  1.58667E+00  7.20270E-01  2.43481E+00  6.26799E-02  1.56294E-01  1.32445E-02  1.50683E-01 -2.11815E-02  8.37279E-02  2.34009E-01  3.63788E-04  1.12207E-02 -6.34460E-03  1.34833E-01   -2193.33803629150
         7228  1.69792E+00  1.58714E+00  7.47138E-01  2.36066E+00  6.33652E-02  1.92585E-01  3.73464E-02  1.51113E-01  2.11811E-02  4.46537E-02  2.62811E-01 -2.65272E-02  4.73444E-02  3.23855E-02  1.98177E-01   -2170.07162887982
         7229  1.71665E+00  1.57336E+00  7.90361E-01  2.39932E+00  6.94052E-02  1.49322E-01  1.28984E-02  1.28532E-01 -4.24291E-03  4.66884E-02  2.45963E-01 -1.00924E-02  2.39319E-02  1.89026E-02  1.63257E-01   -2163.79801110186
         7230  1.67926E+00  1.59287E+00  7.79374E-01  2.39406E+00  6.35989E-02  1.70563E-01  2.03603E-02  1.36574E-01  9.73705E-03  3.85395E-02  2.29778E-01 -3.39577E-02  2.15647E-02  9.19847E-03  1.47083E-01   -2193.57515655347
         7231  1.68671E+00  1.57017E+00  8.51833E-01  2.41200E+00  7.07869E-02  1.66355E-01  4.49308E-02  1.42336E-01  6.58133E-02  9.39435E-02  2.76185E-01 -2.98455E-02  1.64085E-02  1.51645E-02  1.13442E-01   -2127.97454438869
         7232  1.65578E+00  1.52406E+00  6.84230E-01  2.38748E+00  6.88390E-02  1.49943E-01  9.49288E-03  1.17672E-01  2.34744E-02  6.63080E-02  2.72781E-01 -2.75147E-02  5.66691E-02  4.77006E-02  1.55525E-01   -2163.70038454162
         7233  1.65148E+00  1.60646E+00  7.35169E-01  2.38020E+00  6.47492E-02  1.56203E-01 -1.12589E-03  1.31404E-01  1.64238E-02  5.91970E-02  1.72611E-01 -1.65282E-02  4.26425E-02  2.24670E-02  1.52144E-01   -2146.86669343058
         7234  1.73181E+00  1.56259E+00  8.30852E-01  2.38135E+00  6.66492E-02  2.41012E-01 -5.12494E-03  1.19973E-01  2.94375E-02  6.39060E-02  2.18722E-01 -1.45823E-02  2.75868E-02  5.07780E-02  1.50101E-01   -2202.99345692938
         7235  1.75976E+00  1.57107E+00  8.31089E-01  2.48540E+00  7.05912E-02  1.78925E-01  3.19906E-02  1.11531E-01  6.10597E-02  6.37022E-02  2.55294E-01 -2.57460E-03  2.51097E-02  6.05440E-02  1.21224E-01   -2167.86443225059
         7236  1.62257E+00  1.51542E+00  7.49266E-01  2.42449E+00  6.05246E-02  2.08237E-01  2.67891E-02  1.55495E-01  6.77547E-02  5.76759E-02  3.47737E-01  2.22760E-02  6.31361E-02  8.33471E-02  1.72338E-01   -2235.27643225982
         7237  1.58707E+00  1.61748E+00  7.93997E-01  2.36293E+00  6.06541E-02  1.85386E-01  4.29311E-04  1.25612E-01  1.27689E-02  8.50640E-02  3.50912E-01 -2.99024E-02  2.47241E-02  8.81298E-02  1.62063E-01   -2241.82125793934
         7238  1.70671E+00  1.61882E+00  8.49469E-01  2.40270E+00  5.85806E-02  1.62865E-01  6.07926E-03  1.20545E-01  2.45036E-02  3.92127E-02  3.02859E-01 -2.86286E-02  2.26323E-02  1.07993E-01  1.72618E-01   -2232.61932864417
         7239  1.60601E+00  1.57092E+00  8.34774E-01  2.38052E+00  5.29311E-02  2.33100E-01 -2.20845E-03  1.30123E-01  3.67418E-02  7.62036E-02  2.40581E-01 -6.73262E-03  5.59686E-02  6.38340E-02  1.71591E-01   -2248.58875628698
         7240  1.68185E+00  1.55727E+00  7.92889E-01  2.37711E+00  5.53599E-02  2.44032E-01  1.87228E-02  1.06723E-01  3.28935E-02  5.17750E-02  2.48378E-01  1.72207E-02  2.60319E-02  3.69268E-02  1.24639E-01   -2202.76888704377
         7241  1.63688E+00  1.47944E+00  7.94801E-01  2.38953E+00  6.47245E-02  1.94483E-01 -4.45825E-03  1.18914E-01  6.17800E-02  3.50934E-02  2.15692E-01  4.19995E-03  4.59005E-02  1.25984E-02  1.69680E-01   -2187.82778341958
         7242  1.66372E+00  1.53974E+00  7.16175E-01  2.36130E+00  6.53398E-02  1.58231E-01  2.17310E-02  1.05971E-01  4.83900E-02  4.58606E-02  2.24973E-01  8.43914E-03  1.65196E-02  3.27484E-02  1.23690E-01   -2215.01575502191
         7243  1.62707E+00  1.55568E+00  7.67913E-01  2.34783E+00  5.67654E-02  1.93911E-01  6.57694E-03  1.27448E-01  3.33290E-02  6.04830E-02  2.72142E-01 -3.45947E-03  3.54519E-02  5.52450E-02  1.30965E-01   -2268.06558017656
         7244  1.71935E+00  1.51449E+00  8.38591E-01  2.28479E+00  5.21761E-02  1.48705E-01  1.32313E-02  1.08489E-01  2.06929E-02  3.25660E-02  2.62206E-01  3.24899E-03  2.82943E-02  6.67621E-02  1.18655E-01   -2210.68252644329
         7245  1.58718E+00  1.50782E+00  7.37693E-01  2.33563E+00  5.74367E-02  1.33948E-01 -8.56061E-03  1.13249E-01  1.02925E-02  4.76237E-02  3.33119E-01  7.40685E-04  3.82730E-02  9.56250E-02  1.39439E-01   -2229.60446387432
         7246  1.63981E+00  1.51799E+00  7.19896E-01  2.34958E+00  5.77614E-02  1.57855E-01 -2.50409E-02  1.44292E-01  3.83375E-02  6.97722E-02  2.32783E-01 -4.44968E-03  3.79613E-02  6.74479E-02  1.69876E-01   -2257.60718156924
         7247  1.57056E+00  1.52825E+00  7.20570E-01  2.31793E+00  5.63442E-02  1.47526E-01 -2.45024E-02  1.24135E-01  2.36037E-02  6.95165E-02  3.43949E-01 -5.97909E-03  2.12453E-02  7.62685E-02  1.35571E-01   -2228.44912881595
         7248  1.60796E+00  1.46975E+00  6.81671E-01  2.31406E+00  6.27485E-02  1.33819E-01 -1.07134E-02  1.26903E-01  1.71518E-02  5.73263E-02  2.44387E-01 -7.40921E-03 -4.87219E-03  7.06766E-02  1.61832E-01   -2184.40795948507
         7249  1.55640E+00  1.52862E+00  6.39037E-01  2.30728E+00  5.59109E-02  2.15498E-01 -3.63299E-02  1.21308E-01  5.20563E-02  4.21487E-03  2.40420E-01 -4.36486E-02  3.27927E-02  4.51042E-02  1.79543E-01   -2194.10511566087
         7250  1.62225E+00  1.56512E+00  6.81866E-01  2.32712E+00  5.80596E-02  1.51239E-01 -1.48061E-02  1.69345E-01  5.08499E-02  5.87638E-02  3.47369E-01 -2.90658E-02  1.88210E-02  7.43836E-02  1.96846E-01   -2201.01872470101
         7251  1.67356E+00  1.52778E+00  7.05662E-01  2.33977E+00  5.64997E-02  1.56746E-01 -1.89072E-02  1.17325E-01  1.64560E-02 -7.91902E-03  3.00518E-01 -4.67108E-03  2.34661E-02  9.67950E-02  1.74589E-01   -2207.83732379641
         7252  1.61679E+00  1.57437E+00  6.41315E-01  2.30901E+00  5.60609E-02  1.48082E-01 -2.42902E-02  1.67807E-01  4.50017E-02  4.12276E-02  2.99282E-01 -4.20980E-02  2.35623E-02  4.90516E-02  1.44011E-01   -2162.37246439371
         7253  1.62836E+00  1.58043E+00  7.74742E-01  2.28629E+00  6.26861E-02  1.25784E-01 -2.22768E-02  1.39729E-01  3.86488E-02 -5.25992E-03  3.16831E-01 -1.82854E-03 -6.80613E-04  8.85434E-02  1.60803E-01   -2193.42818676543
         7254  1.64665E+00  1.49632E+00  7.88394E-01  2.42578E+00  5.76723E-02  1.45065E-01 -3.72023E-02  1.49049E-01  7.44393E-03  1.43856E-02  2.54536E-01 -1.99343E-02  6.84645E-03  6.05737E-02  1.36528E-01   -2202.58301441647
         7255  1.63273E+00  1.57568E+00  8.28127E-01  2.36679E+00  6.54288E-02  1.94517E-01 -2.87307E-02  1.11648E-01  1.51072E-02  2.06806E-02  2.52530E-01 -3.56731E-02  1.66273E-02  5.55521E-02  1.14430E-01   -2199.60366533325
         7256  1.66832E+00  1.57945E+00  7.04438E-01  2.36773E+00  5.88052E-02  1.42880E-01 -8.17844E-03  1.00405E-01  1.39529E-02  3.18882E-03  2.35319E-01 -7.96756E-03  2.92117E-02  1.74652E-02  1.18217E-01   -2181.02584863717
         7257  1.70375E+00  1.54213E+00  7.60541E-01  2.37121E+00  6.19267E-02  2.42640E-01 -1.06239E-02  1.34954E-01  3.19321E-02  1.93563E-02  2.67463E-01  1.41735E-02  1.63939E-05  3.13155E-02  1.36871E-01   -2180.93937338249
         7258  1.69785E+00  1.51391E+00  7.50821E-01  2.39785E+00  6.14065E-02  1.77789E-01 -5.73367E-03  8.85050E-02  6.60455E-02  2.13394E-02  2.41656E-01 -1.95553E-02  1.24052E-02  6.64618E-02  1.32336E-01   -2148.85406292866
         7259  1.57659E+00  1.55985E+00  7.55653E-01  2.38484E+00  6.51102E-02  1.68633E-01 -6.30921E-03  1.42173E-01  2.49289E-02  1.38853E-02  2.01816E-01  1.87211E-02 -5.16592E-03  3.48138E-02  1.43447E-01   -2171.29255868706
         7260  1.63461E+00  1.61316E+00  7.26779E-01  2.39042E+00  6.46626E-02  1.76725E-01 -1.39741E-02  1.09527E-01  7.77875E-02 -1.60854E-03  2.87466E-01 -2.39708E-02  1.77238E-02  5.16787E-02  1.06949E-01   -2203.19059095373
         7261  1.69292E+00  1.50866E+00  8.38794E-01  2.37037E+00  5.92201E-02  2.03004E-01 -2.54673E-02  1.49749E-01  3.38284E-02  4.99256E-03  2.34888E-01 -6.64972E-03  4.37449E-02  2.50599E-02  1.34110E-01   -2191.41090038200
         7262  1.76844E+00  1.55090E+00  8.03871E-01  2.33153E+00  6.52734E-02  1.27616E-01 -1.02415E-02  1.49271E-01  6.87575E-03  6.85047E-04  2.72300E-01 -2.63539E-02  5.59529E-03  4.12391E-02  1.02371E-01   -2168.31550859625
         7263  1.63635E+00  1.62261E+00  7.87759E-01  2.36240E+00  6.86508E-02  1.30294E-01 -1.25894E-02  1.53907E-01  2.51925E-02  5.43853E-02  2.23845E-01 -9.40639E-03  3.97115E-02  1.42306E-02  1.37819E-01   -2184.97499159165
         7264  1.67578E+00  1.59915E+00  8.41820E-01  2.40921E+00  6.57087E-02  1.86864E-01 -7.55842E-02  2.21692E-01  1.19933E-02  8.07464E-02  2.91028E-01 -3.50024E-02  4.16497E-02  4.65097E-02  1.36757E-01   -2178.24925111733
         7265  1.70241E+00  1.50423E+00  7.95570E-01  2.33564E+00  5.52014E-02  2.28323E-01 -9.97418E-03  1.31009E-01  7.52226E-02  1.06568E-02  2.14627E-01 -1.91787E-02  1.48288E-04  5.63589E-03  1.21516E-01   -2218.10106765080
         7266  1.61042E+00  1.53964E+00  7.15384E-01  2.33582E+00  6.15415E-02  1.69148E-01 -3.14528E-02  1.37098E-01  5.69910E-02  2.55735E-02  2.14884E-01 -1.77998E-02  2.63029E-02  1.10358E-02  1.32803E-01   -2197.77392357239
         7267  1.64234E+00  1.54136E+00  6.98678E-01  2.36821E+00  6.61814E-02  2.45222E-01  1.91966E-02  1.13777E-01  9.26016E-02  3.94607E-02  2.40000E-01 -2.41141E-02  1.65152E-02 -1.30146E-03  1.15846E-01   -2209.27579704710
         7268  1.71180E+00  1.53767E+00  7.30989E-01  2.35319E+00  6.58846E-02  2.24379E-01 -1.22518E-02  1.14895E-01  2.09951E-02  2.78708E-02  1.94377E-01 -3.18294E-03  2.55792E-02  3.40751E-02  8.57843E-02   -2228.70520964361
         7269  1.66191E+00  1.53121E+00  7.32627E-01  2.28242E+00  5.18372E-02  1.97810E-01 -3.71396E-02  1.85781E-01  5.87064E-02  6.05829E-02  2.17739E-01  2.53526E-02 -1.90579E-03  3.34508E-02  1.39866E-01   -2224.54841406941
         7270  1.67322E+00  1.55873E+00  8.50764E-01  2.35249E+00  6.52152E-02  1.98703E-01  1.55408E-02  1.32052E-01  4.78509E-02  1.32149E-02  1.98187E-01 -1.56057E-02  2.16436E-02  2.65975E-02  9.05833E-02   -2214.32660250370
         7271  1.68520E+00  1.57303E+00  7.69021E-01  2.34889E+00  6.15177E-02  1.79333E-01  1.43744E-02  1.15776E-01  2.07864E-02  4.32598E-02  2.19304E-01 -2.17560E-03  2.68696E-02  3.33347E-02  9.56216E-02   -2229.79577260735
         7272  1.66981E+00  1.46824E+00  7.03988E-01  2.29867E+00  5.69131E-02  1.99528E-01  2.98041E-02  1.24038E-01  1.74477E-02  4.58793E-02  2.35069E-01  7.78233E-03  3.02547E-02  1.38607E-02  1.22782E-01   -2189.55213047724
         7273  1.55125E+00  1.52669E+00  8.58054E-01  2.34633E+00  6.26549E-02  1.88671E-01  3.76427E-02  1.22914E-01  2.84135E-02  4.33901E-02  2.10022E-01  4.43179E-02  1.70912E-02  3.36267E-02  1.14816E-01   -2196.76150528446
         7274  1.59930E+00  1.47548E+00  7.88366E-01  2.37530E+00  4.80555E-02  2.12834E-01  2.40728E-02  1.04626E-01  4.08969E-02  3.81649E-02  2.74303E-01  9.12527E-03  1.90659E-02  2.66814E-02  1.16341E-01   -2226.99252585685
         7275  1.59862E+00  1.53695E+00  8.90236E-01  2.38327E+00  6.00585E-02  1.69472E-01 -9.28114E-05  1.25140E-01  5.92144E-02  3.40574E-02  3.13734E-01 -1.19422E-02  2.32136E-02  6.27960E-02  1.78707E-01   -2208.60682646589
         7276  1.62715E+00  1.58779E+00  8.20038E-01  2.32343E+00  6.26623E-02  1.48451E-01 -6.71663E-03  1.45823E-01  3.06317E-02  3.49237E-02  1.93161E-01 -2.68534E-02  3.76837E-02  9.36515E-03  1.46767E-01   -2203.91342590799
         7277  1.64133E+00  1.50346E+00  8.08733E-01  2.35643E+00  5.63715E-02  1.75178E-01 -7.35960E-03  1.54115E-01  2.68243E-02  4.72775E-02  2.36329E-01 -6.76973E-03  3.01536E-02  5.94982E-02  1.19359E-01   -2198.69303040202
         7278  1.72229E+00  1.54058E+00  7.95796E-01  2.36216E+00  5.48052E-02  1.77432E-01 -1.52404E-02  1.67606E-01  3.03615E-02  4.44748E-02  1.91202E-01 -1.36030E-02  3.48107E-02  3.65575E-02  1.29661E-01   -2189.46449389568
         7279  1.67765E+00  1.45365E+00  7.95105E-01  2.39802E+00  5.81833E-02  1.94582E-01  1.96322E-02  1.38914E-01  1.74144E-02  4.31892E-02  2.34809E-01 -1.67994E-02  1.78445E-02  3.39037E-02  1.60718E-01   -2171.89191245117
         7280  1.61050E+00  1.50313E+00  7.76047E-01  2.40048E+00  5.69462E-02  2.08015E-01 -3.30104E-03  1.49595E-01  4.57809E-02  4.17580E-02  2.20906E-01 -1.90767E-02  1.96504E-02  1.74588E-02  1.17625E-01   -2206.40745263627
         7281  1.67267E+00  1.51169E+00  8.97071E-01  2.41167E+00  5.58162E-02  2.27128E-01  1.33456E-03  1.53401E-01  2.59352E-02  1.08051E-02  2.31763E-01 -2.25482E-02  4.46004E-03  2.51692E-02  1.26266E-01   -2212.98095445016
         7282  1.61345E+00  1.49372E+00  8.84231E-01  2.39274E+00  6.41996E-02  2.37375E-01  2.46251E-02  1.39792E-01  3.78877E-02  9.56090E-03  1.84613E-01  1.36058E-02  4.81072E-02  2.90904E-02  1.69377E-01   -2154.71083725396
         7283  1.68803E+00  1.43231E+00  7.72795E-01  2.41799E+00  5.68935E-02  1.57291E-01  7.72419E-03  1.10861E-01  1.35279E-02 -4.49054E-03  2.11998E-01 -1.73399E-02  4.70352E-03  1.87764E-02  1.39185E-01   -2157.58657657363
         7284  1.58746E+00  1.44431E+00  8.67297E-01  2.39349E+00  6.21281E-02  1.86162E-01 -6.82209E-03  1.09839E-01  7.76357E-03  3.95770E-02  1.90778E-01  2.10892E-02  1.39784E-02  7.54755E-02  1.81279E-01   -2174.17041773078
         7285  1.61483E+00  1.44347E+00  8.37220E-01  2.37827E+00  6.19737E-02  2.05830E-01 -1.20493E-02  1.34329E-01  1.16580E-02  4.11019E-02  2.11188E-01 -3.72274E-02  2.14422E-02  4.35503E-02  1.42503E-01   -2182.09751726281
         7286  1.57258E+00  1.48596E+00  8.05615E-01  2.36491E+00  5.46083E-02  2.19812E-01  4.21834E-02  1.84949E-01  2.43767E-02 -8.34328E-03  2.42762E-01 -4.15809E-02  2.24446E-02  4.06127E-02  1.38734E-01   -2161.86639543621
         7287  1.66320E+00  1.47266E+00  9.26977E-01  2.31185E+00  6.31733E-02  1.80345E-01 -2.29408E-02  1.24830E-01 -2.06214E-03  9.62448E-04  2.05834E-01 -4.73058E-02  2.45069E-02  4.05066E-02  1.61860E-01   -2125.73427826860
         7288  1.55005E+00  1.51320E+00  8.22619E-01  2.45234E+00  6.86506E-02  1.79406E-01 -1.90823E-03  1.38034E-01  3.74663E-02  1.04602E-02  2.42768E-01 -3.50675E-02  5.17343E-02  2.15923E-02  1.35671E-01   -2161.95088876066
         7289  1.63316E+00  1.50173E+00  8.12380E-01  2.37456E+00  6.31472E-02  1.34841E-01 -1.08759E-02  1.25980E-01  6.94043E-03  2.94089E-02  1.97525E-01 -4.41720E-02  3.29990E-02 -2.24352E-02  1.67670E-01   -2213.04407290051
         7290  1.60503E+00  1.47408E+00  8.47018E-01  2.41337E+00  5.95411E-02  1.89497E-01  1.49120E-02  1.31090E-01 -2.33940E-02  1.52430E-02  2.20505E-01 -3.19241E-02  4.89941E-02  4.85329E-03  1.49032E-01   -2192.35617323502
         7291  1.51267E+00  1.49564E+00  8.14224E-01  2.37303E+00  6.63634E-02  2.39067E-01  1.47803E-02  1.22745E-01  5.48850E-02  2.36746E-02  2.60932E-01  3.80465E-02  4.44460E-02  1.32597E-02  2.08545E-01   -2172.16099522763
         7292  1.56854E+00  1.54242E+00  7.00949E-01  2.37458E+00  5.79768E-02  2.09811E-01 -1.26197E-02  1.20127E-01  9.31757E-03  2.90549E-02  1.93965E-01  3.72949E-03  3.75073E-02  2.80074E-02  1.23582E-01   -2197.56210180967
         7293  1.64211E+00  1.54646E+00  8.02249E-01  2.41632E+00  6.29669E-02  1.92435E-01  1.22205E-03  1.21299E-01  4.11833E-02  2.74441E-02  1.99932E-01 -1.23211E-02  3.34585E-02  2.05846E-03  1.13933E-01   -2173.52141415702
         7294  1.72121E+00  1.46005E+00  8.66297E-01  2.41349E+00  6.85737E-02  2.01325E-01 -2.70054E-02  1.35710E-01  4.43216E-02  2.30442E-02  2.49623E-01 -1.19030E-02  3.19443E-02 -1.12708E-02  1.56409E-01   -2232.94042923939
         7295  1.66995E+00  1.50593E+00  9.03189E-01  2.48675E+00  6.21281E-02  2.03967E-01  7.77487E-03  1.35166E-01  7.86642E-02  7.11958E-02  2.64707E-01 -4.22896E-02  2.32767E-02 -2.58746E-02  1.33862E-01   -2214.04847769906
