TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
          560  1.59352E+00  1.61256E+00  9.20404E-01  2.44851E+00  8.15030E-02  2.11909E-01  2.38111E-02  9.07358E-02  1.96718E-02  3.79488E-02  1.72944E-01 -9.21642E-04  5.85413E-03 -2.27659E-02  8.56340E-02   -2302.78940785805
          561  1.66056E+00  1.64746E+00  1.00228E+00  2.41524E+00  7.19378E-02  1.56571E-01  2.55825E-02  1.40953E-01  2.80766E-02  5.69219E-02  1.77719E-01 -1.23123E-02 -8.80782E-03 -4.38971E-02  7.30166E-02   -2327.95926529767
          562  1.69221E+00  1.61825E+00  8.94532E-01  2.46131E+00  6.53879E-02  1.56350E-01  2.59084E-03  1.47388E-01  2.75245E-02  5.80969E-02  1.63359E-01 -1.91140E-02 -7.76083E-03 -4.79742E-02  7.72759E-02   -2328.33368229699
          563  1.68822E+00  1.54219E+00  9.35955E-01  2.33552E+00  6.17708E-02  1.60358E-01 -1.67858E-03  1.67061E-01  3.92657E-02  1.72293E-02  1.56496E-01 -5.09388E-02 -1.73260E-02 -6.58822E-02  1.38941E-01   -2330.09269694184
          564  1.69617E+00  1.61566E+00  8.38486E-01  2.34674E+00  6.46695E-02  2.11154E-01 -3.15357E-02  1.67331E-01  1.05740E-02  1.11398E-02  1.08433E-01 -2.99034E-02 -2.33380E-03 -3.16650E-02  1.29496E-01   -2335.19224211916
          565  1.61233E+00  1.56883E+00  8.66223E-01  2.37029E+00  7.38157E-02  1.64743E-01 -1.61869E-02  1.86392E-01 -1.18893E-02  2.50849E-02  9.35009E-02 -3.52850E-02 -8.17996E-03 -1.85695E-03  1.28507E-01   -2262.08935710910
          566  1.69352E+00  1.58649E+00  7.88819E-01  2.30447E+00  7.24774E-02  1.63208E-01 -2.92658E-02  1.76284E-01 -1.91856E-02  6.06747E-02  1.10965E-01 -1.88074E-02  4.34279E-02 -1.68129E-02  1.43754E-01   -2275.38016109083
          567  1.60860E+00  1.64023E+00  7.76541E-01  2.40858E+00  6.88729E-02  1.80275E-01 -5.63479E-03  1.41343E-01  1.39122E-02  4.52652E-02  1.17146E-01 -1.67613E-02 -7.38321E-03 -5.41997E-02  1.45035E-01   -2322.58860817188
          568  1.61111E+00  1.57383E+00  7.28684E-01  2.42810E+00  6.42087E-02  1.78167E-01  2.47200E-02  1.47330E-01  2.89709E-02  3.73570E-02  1.09127E-01 -1.08306E-02  1.01888E-02 -3.70159E-02  1.23186E-01   -2363.08236888687
          569  1.63293E+00  1.64046E+00  7.72969E-01  2.41758E+00  5.82334E-02  1.85814E-01  5.82183E-03  2.06765E-01  1.20072E-02  6.52709E-02  1.28825E-01  9.72645E-03 -4.92461E-02 -5.60743E-02  1.42505E-01   -2355.96734770327
          570  1.62609E+00  1.64500E+00  7.86649E-01  2.34234E+00  6.44116E-02  2.32007E-01  6.43644E-03  1.25675E-01  1.60061E-02  2.03383E-02  9.86553E-02 -1.79169E-02  2.95534E-03 -2.28633E-02  1.23682E-01   -2369.22087404301
          571  1.65272E+00  1.56955E+00  7.89340E-01  2.38503E+00  6.27403E-02  2.20595E-01  7.86575E-03  1.26064E-01  1.04940E-02  2.64376E-02  9.89321E-02 -4.04266E-02  2.77992E-02 -1.36156E-02  1.35972E-01   -2356.34089964719
          572  1.64346E+00  1.61054E+00  7.68683E-01  2.39213E+00  6.54368E-02  1.48151E-01  3.35134E-03  1.40548E-01 -2.07639E-02  2.61456E-02  9.06641E-02 -1.48043E-05  2.12634E-02 -1.42316E-02  1.38942E-01   -2344.51178743737
          573  1.66729E+00  1.55514E+00  7.84285E-01  2.33523E+00  6.35938E-02  1.50766E-01 -3.33642E-04  1.15601E-01 -4.88432E-03  2.48545E-02  1.19768E-01 -2.27195E-02  1.73590E-02 -3.30149E-02  1.93832E-01   -2379.87057454460
          574  1.70326E+00  1.62973E+00  8.22932E-01  2.29825E+00  5.64630E-02  1.77792E-01  1.87858E-02  1.36605E-01  1.54385E-03  3.29290E-02  9.59171E-02 -1.44570E-02  1.09947E-02 -1.13348E-02  1.27364E-01   -2330.62399717021
          575  1.64560E+00  1.56945E+00  7.58697E-01  2.37997E+00  6.99257E-02  2.09718E-01  3.54169E-02  1.43201E-01  9.19816E-03  3.30777E-02  1.07053E-01  2.20871E-03  3.10847E-03 -2.56423E-02  1.45951E-01   -2290.23887420540
          576  1.51565E+00  1.61508E+00  7.98054E-01  2.33604E+00  7.15124E-02  2.08113E-01  3.30316E-02  1.36819E-01 -4.18610E-03  2.87043E-02  1.03563E-01 -5.52146E-02  8.65223E-03  1.95871E-02  1.48190E-01   -2242.09175508867
          577  1.65973E+00  1.63095E+00  8.14433E-01  2.31533E+00  7.30193E-02  1.76661E-01  3.85524E-02  1.51329E-01 -1.34075E-02  2.17641E-02  8.94847E-02 -7.42017E-03 -2.07483E-03  8.67043E-03  1.53925E-01   -2294.64708031774
          578  1.73824E+00  1.56856E+00  7.40398E-01  2.34147E+00  6.95057E-02  2.04999E-01  3.04846E-02  1.48335E-01 -3.07668E-02  2.08729E-02  1.14414E-01  2.24238E-02  3.63323E-02  6.00322E-04  1.49082E-01   -2198.89243880483
          579  1.65874E+00  1.53824E+00  7.19875E-01  2.35610E+00  6.99276E-02  1.56041E-01  3.13985E-02  1.52141E-01  8.01314E-04  1.43969E-02  1.33654E-01  2.58511E-02  5.68470E-02  5.36025E-02  2.39801E-01   -2262.21301750230
          580  1.62090E+00  1.67334E+00  7.80043E-01  2.40598E+00  7.17983E-02  1.62775E-01  3.68379E-02  1.31737E-01  6.85437E-03  1.01147E-02  8.11605E-02 -3.00847E-02  2.37818E-02  6.56494E-03  2.30128E-01   -2263.34373702303
          581  1.69982E+00  1.66331E+00  7.90244E-01  2.34865E+00  7.52718E-02  1.58524E-01  4.07749E-02  1.56767E-01  1.41840E-02 -1.92783E-04  7.89537E-02 -6.18888E-03  4.21290E-02  3.10862E-02  2.32643E-01   -2249.66966382109
          582  1.69564E+00  1.59947E+00  7.45087E-01  2.36855E+00  6.84774E-02  2.13714E-01  6.44630E-02  1.82891E-01  4.19762E-02  2.90218E-02  1.07286E-01  1.77992E-02  3.25642E-02  6.56176E-03  1.80369E-01   -2254.11030355631
          583  1.71231E+00  1.59255E+00  7.64632E-01  2.39162E+00  6.76839E-02  1.55173E-01  4.37767E-02  1.53024E-01  4.41004E-02  5.03908E-02  1.17210E-01 -2.70395E-02  1.81034E-02  2.01767E-02  2.06900E-01   -2258.50087908077
          584  1.64698E+00  1.55556E+00  7.58835E-01  2.30959E+00  6.74898E-02  1.90237E-01  4.08601E-02  1.84093E-01  4.93515E-02  7.30154E-02  1.53115E-01 -2.00473E-02  2.77387E-03 -3.49127E-03  1.53521E-01   -2355.77701514612
          585  1.62349E+00  1.64258E+00  7.85099E-01  2.41711E+00  4.97569E-02  2.54430E-01  6.13366E-02  1.50253E-01  2.36250E-02  3.16607E-02  1.45726E-01 -6.69055E-03  1.90334E-02  1.41505E-02  1.18396E-01   -2331.85262746350
          586  1.72571E+00  1.65371E+00  7.37697E-01  2.46944E+00  5.73478E-02  1.75570E-01  3.26109E-02  1.97287E-01  3.22382E-02 -2.77223E-02  2.29694E-01 -2.84084E-02  3.80521E-02  1.40091E-02  1.39322E-01   -2322.25636935173
          587  1.66373E+00  1.54536E+00  8.81853E-01  2.41364E+00  5.73167E-02  2.26165E-01  2.53144E-02  1.70241E-01 -3.05282E-04 -9.11792E-03  2.30266E-01  8.71046E-03  2.68742E-02  2.17971E-03  1.40217E-01   -2293.00491051034
          588  1.71057E+00  1.63746E+00  8.28935E-01  2.37070E+00  5.82894E-02  2.36934E-01  7.67423E-02  1.45980E-01  6.08279E-02  2.27866E-02  2.48749E-01  3.12155E-02  4.04003E-02  3.08178E-02  1.65959E-01   -2285.32571446872
          589  1.62466E+00  1.58979E+00  8.65526E-01  2.36398E+00  5.92203E-02  2.06685E-01  3.62919E-02  1.12708E-01  1.57557E-02  1.90682E-02  1.96886E-01 -1.66880E-03  4.64178E-02  7.35837E-02  1.96033E-01   -2291.36627343030
          590  1.70668E+00  1.55736E+00  7.82715E-01  2.34302E+00  6.17982E-02  1.64225E-01  7.48598E-03  1.50475E-01  3.68628E-02  1.30891E-02  1.96825E-01  1.23104E-02  8.38779E-02  7.91841E-02  2.65242E-01   -2280.11392225316
          591  1.67991E+00  1.55475E+00  7.46681E-01  2.41202E+00  5.53256E-02  1.48898E-01  9.14253E-03  1.50134E-01  2.06388E-02  8.16481E-03  2.06507E-01 -1.49758E-02  4.52414E-02  5.00138E-02  1.62586E-01   -2305.70407268441
          592  1.66114E+00  1.50218E+00  6.18346E-01  2.26750E+00  5.75503E-02  1.96493E-01 -1.51352E-02  1.86980E-01  3.39304E-02 -4.12724E-03  2.49355E-01 -8.67575E-03  3.22716E-02  7.03436E-02  1.56852E-01   -2316.10925147111
          593  1.67263E+00  1.50439E+00  7.25762E-01  2.34161E+00  5.70090E-02  1.99896E-01  1.69585E-02  1.72786E-01  3.73910E-02 -1.32198E-03  1.99695E-01 -3.42798E-02  1.32709E-02  7.96039E-02  1.95215E-01   -2271.81528535985
          594  1.61559E+00  1.56074E+00  6.83618E-01  2.32023E+00  6.33673E-02  1.68606E-01 -1.52168E-03  1.80236E-01  2.82563E-02  5.06554E-03  1.38081E-01 -1.29072E-02  1.73039E-02  1.98479E-02  1.31173E-01   -2320.51154984556
          595  1.57252E+00  1.61245E+00  7.19262E-01  2.33277E+00  4.77256E-02  1.90681E-01  2.59992E-03  2.18330E-01  4.35036E-02  1.30496E-02  1.91480E-01 -3.34813E-02  1.91515E-02  2.17625E-02  1.60986E-01   -2375.81018315413
          596  1.63458E+00  1.56404E+00  7.55617E-01  2.44561E+00  6.02852E-02  1.97498E-01  5.65749E-02  1.86368E-01  2.44389E-02 -2.95574E-02  2.15402E-01 -1.84388E-02 -1.56674E-02  6.52084E-02  1.84205E-01   -2348.51543821760
          597  1.64645E+00  1.66141E+00  7.40469E-01  2.39555E+00  5.25043E-02  2.17065E-01 -2.13669E-02  1.67209E-01  1.03690E-02 -2.45021E-02  1.54781E-01 -3.76466E-02 -7.05624E-03 -7.28137E-03  1.71513E-01   -2356.06034311369
          598  1.66893E+00  1.56201E+00  7.63373E-01  2.39769E+00  5.17209E-02  1.36244E-01 -9.27812E-03  1.78493E-01  7.84367E-04 -3.37027E-02  1.68047E-01  6.53572E-03 -2.93933E-02 -7.69749E-03  1.75874E-01   -2369.76137214948
          599  1.60592E+00  1.49882E+00  7.89365E-01  2.37411E+00  4.70682E-02  1.78068E-01  2.85714E-02  1.84104E-01  6.88062E-03 -6.32123E-02  1.96813E-01 -4.16692E-02 -2.48965E-02  1.00537E-02  1.38205E-01   -2351.64338454676
          600  1.61769E+00  1.55136E+00  6.30928E-01  2.33404E+00  4.81379E-02  1.91607E-01  1.79302E-02  2.06259E-01  4.37093E-02 -9.66338E-02  1.88041E-01 -8.13449E-03  1.83855E-03  7.47166E-03  1.18882E-01   -2382.73606447170
          601  1.64381E+00  1.52533E+00  6.18914E-01  2.29256E+00  5.23297E-02  1.91834E-01  1.28767E-02  1.99047E-01  3.37960E-02 -5.95337E-02  2.02150E-01  7.65497E-03  5.83807E-03  1.74466E-02  1.22995E-01   -2345.38754753008
          602  1.55266E+00  1.43809E+00  6.94438E-01  2.30907E+00  5.77571E-02  1.80748E-01  6.07164E-03  1.47473E-01  4.46052E-03 -4.00428E-02  2.34215E-01  6.57960E-04  1.31918E-02  8.31251E-05  1.16944E-01   -2284.04399956070
          603  1.64162E+00  1.42846E+00  7.34703E-01  2.26825E+00  5.91031E-02  1.40025E-01 -1.12656E-02  1.74780E-01 -2.00203E-03  1.66070E-02  1.84787E-01 -4.95847E-03  3.59842E-02  8.89822E-03  1.32203E-01   -2267.84281977979
          604  1.55908E+00  1.47373E+00  7.06413E-01  2.32917E+00  5.85577E-02  1.49242E-01 -1.81790E-02  2.20187E-01  2.09105E-02  6.62024E-02  1.80734E-01 -1.16656E-02  1.49796E-02 -1.08695E-02  1.27006E-01   -2268.27537153633
          605  1.65497E+00  1.52298E+00  7.42375E-01  2.27505E+00  5.28755E-02  1.97186E-01 -3.41924E-03  1.79978E-01 -2.93173E-03  1.05607E-01  2.17462E-01  5.59530E-03  1.57186E-02  3.23793E-02  1.09313E-01   -2284.87861894617
          606  1.65458E+00  1.50624E+00  6.59990E-01  2.26593E+00  5.77320E-02  1.84372E-01  2.62584E-02  1.81076E-01 -2.05871E-04  7.60556E-02  1.83968E-01 -1.84558E-02  3.62747E-03  2.16823E-02  1.23945E-01   -2306.71512172097
          607  1.65820E+00  1.55113E+00  6.96368E-01  2.28846E+00  5.87473E-02  1.92309E-01  2.82735E-02  1.39854E-01  3.95295E-02  2.77070E-02  1.26959E-01 -2.37297E-02  8.56301E-03  4.54300E-03  1.40442E-01   -2358.90491175119
          608  1.57483E+00  1.47358E+00  6.41610E-01  2.37246E+00  5.86691E-02  1.66172E-01  6.69579E-02  2.00765E-01  1.45047E-02  1.79531E-02  1.02551E-01 -8.70952E-03  1.42012E-02  3.04897E-02  1.63287E-01   -2276.96696333209
          609  1.59274E+00  1.57625E+00  7.06294E-01  2.34173E+00  5.46677E-02  1.53960E-01  3.31433E-02  2.11927E-01  4.72441E-02  3.77022E-02  1.59266E-01  1.14441E-02  5.74063E-02  4.30083E-02  1.94576E-01   -2309.06511369419
          610  1.58384E+00  1.58045E+00  6.90643E-01  2.31156E+00  6.03603E-02  2.31385E-01  2.38045E-02  1.32558E-01  6.31248E-02  6.61631E-02  1.92220E-01  1.17721E-02  2.41889E-02  3.01511E-02  1.53420E-01   -2268.91897641995
          611  1.53122E+00  1.62915E+00  7.13998E-01  2.29154E+00  6.26547E-02  2.13685E-01  9.92344E-03  1.64143E-01  6.32578E-02  4.59823E-02  1.88534E-01 -3.83581E-03 -1.68783E-02  2.48911E-02  1.30498E-01   -2340.76577470086
          612  1.58607E+00  1.56187E+00  7.01686E-01  2.28110E+00  5.71768E-02  1.93296E-01  1.44110E-02  1.15792E-01  3.16940E-02  2.30662E-02  1.64770E-01  2.44591E-02 -1.93668E-02  1.88930E-02  1.23907E-01   -2344.59873514007
          613  1.58981E+00  1.64211E+00  7.20121E-01  2.32547E+00  5.81403E-02  1.58698E-01  2.79897E-03  1.31583E-01  4.65243E-02  1.72379E-02  1.27989E-01 -8.76042E-03 -1.27709E-02  4.16818E-02  1.68003E-01   -2320.95963575047
          614  1.65974E+00  1.61166E+00  7.97699E-01  2.36788E+00  6.28374E-02  1.76040E-01  1.50900E-02  1.26181E-01  3.62502E-02  1.04416E-02  1.57095E-01  2.79127E-02 -1.17146E-02  2.00441E-02  1.57451E-01   -2326.69260160072
          615  1.68204E+00  1.54004E+00  7.80741E-01  2.34095E+00  6.60449E-02  1.91836E-01  7.80041E-03  1.22795E-01  4.15170E-02  9.13786E-03  1.77489E-01  4.30683E-03  1.10680E-02  1.89536E-02  1.42932E-01   -2291.81801999168
          616  1.72784E+00  1.66120E+00  7.53901E-01  2.36207E+00  5.61706E-02  1.79558E-01  1.64699E-04  1.15709E-01  4.15808E-02  1.75670E-02  1.80753E-01  4.84960E-02  8.35856E-04  3.52769E-02  1.60854E-01   -2319.63841018361
          617  1.62668E+00  1.59782E+00  7.56785E-01  2.42382E+00  5.63896E-02  1.82672E-01  2.29736E-03  1.19638E-01  5.10627E-02  1.59098E-02  2.44026E-01  5.14287E-03 -3.05932E-02  3.23353E-02  1.91994E-01   -2290.52998434809
          618  1.56415E+00  1.50728E+00  7.10005E-01  2.37150E+00  6.19421E-02  1.57215E-01 -3.63663E-03  1.06449E-01  1.98191E-02  3.16340E-02  2.96813E-01 -2.69448E-02 -1.83032E-02 -8.36365E-03  1.42202E-01   -2254.97246574685
          619  1.62515E+00  1.41515E+00  7.60021E-01  2.38659E+00  6.18427E-02  1.77147E-01  7.03053E-03  1.57588E-01  4.96285E-02 -2.29015E-02  2.23016E-01 -5.54834E-03 -1.08605E-02  3.04466E-02  1.25186E-01   -2284.14254138629
          620  1.61141E+00  1.51537E+00  7.65839E-01  2.40485E+00  6.15788E-02  1.82904E-01 -2.63679E-02  1.71539E-01 -1.79682E-02  4.35463E-02  1.72665E-01 -1.82133E-02 -1.31369E-02 -6.45329E-03  1.25931E-01   -2284.35723717402
          621  1.65832E+00  1.59980E+00  7.69803E-01  2.29965E+00  5.27178E-02  1.78397E-01  1.91380E-02  2.00451E-01 -1.47762E-02 -2.49102E-02  1.74642E-01 -3.66514E-02 -1.80590E-02  3.33554E-02  1.22284E-01   -2352.97737372836
          622  1.68828E+00  1.67925E+00  6.60047E-01  2.30777E+00  5.41060E-02  1.83110E-01 -1.86389E-03  1.34674E-01 -2.46648E-02 -3.54390E-02  1.49473E-01 -4.36212E-02 -9.03683E-03  2.25862E-02  1.16117E-01   -2333.53489543931
          623  1.58778E+00  1.55532E+00  6.84397E-01  2.32138E+00  5.80307E-02  2.14164E-01 -7.26208E-03  1.40392E-01  1.13022E-02 -2.48732E-02  1.84667E-01 -2.31890E-02 -8.39725E-03  2.63469E-02  1.56019E-01   -2324.38978288017
          624  1.65124E+00  1.48887E+00  6.55300E-01  2.35912E+00  6.26224E-02  1.89300E-01 -2.69929E-02  1.23983E-01 -3.32135E-02 -4.06860E-02  2.04965E-01 -5.45205E-02 -3.03924E-02  5.42726E-02  1.93491E-01   -2316.09251586619
          625  1.64460E+00  1.57094E+00  7.38834E-01  2.31975E+00  6.06602E-02  1.91963E-01 -2.97907E-02  1.58337E-01 -4.34743E-02 -4.28817E-02  1.93201E-01 -3.84867E-02  5.83369E-03  2.97874E-02  1.78139E-01   -2281.54164574420
          626  1.69548E+00  1.55517E+00  7.34209E-01  2.34477E+00  5.64585E-02  1.46515E-01 -1.96989E-02  1.48559E-01 -2.13750E-02 -1.76135E-02  2.69815E-01 -2.23432E-02  5.63068E-03  4.76334E-02  1.60447E-01   -2328.91742738604
          627  1.69743E+00  1.61123E+00  7.38803E-01  2.38039E+00  5.98461E-02  1.57399E-01 -2.58650E-02  1.23952E-01  5.26403E-02 -2.41713E-02  2.49213E-01  1.01216E-02 -1.24254E-02  6.08866E-02  1.55938E-01   -2329.86280966520
          628  1.70558E+00  1.62041E+00  6.45197E-01  2.31483E+00  5.43762E-02  1.69183E-01 -4.36076E-02  1.60608E-01  2.74456E-02 -3.69969E-02  2.33704E-01 -3.15336E-02  2.89286E-02  1.10626E-01  2.53571E-01   -2294.22568819207
          629  1.67106E+00  1.58262E+00  6.69229E-01  2.34879E+00  5.95732E-02  2.19141E-01  7.54470E-03  1.51116E-01  2.42528E-03 -1.13437E-02  1.92795E-01 -3.73963E-04  2.74198E-02  5.46035E-02  2.33202E-01   -2322.69451005045
          630  1.70511E+00  1.60199E+00  7.15716E-01  2.35293E+00  4.78164E-02  1.60917E-01  3.14624E-04  1.50727E-01 -2.15461E-02 -8.69713E-03  1.92466E-01 -3.32004E-02 -2.57513E-02  3.00434E-02  1.81128E-01   -2333.04542811260
          631  1.66372E+00  1.54359E+00  7.47804E-01  2.33631E+00  5.63682E-02  1.48899E-01  4.72386E-04  1.53478E-01 -7.35497E-03 -3.02719E-02  1.89630E-01 -2.04219E-02  2.06261E-02 -5.74526E-03  2.03326E-01   -2322.44804349871
          632  1.61210E+00  1.45139E+00  8.51023E-01  2.39697E+00  5.79237E-02  1.40187E-01  5.60417E-03  2.12363E-01 -1.68335E-02 -4.76478E-03  1.91420E-01 -3.34101E-02 -3.39347E-02  2.70380E-03  2.00764E-01   -2271.18461350983
          633  1.60023E+00  1.52126E+00  8.02742E-01  2.36365E+00  5.80377E-02  1.84576E-01  1.28918E-02  2.23076E-01 -1.43067E-02 -5.53809E-03  1.45670E-01 -2.39075E-02  2.15885E-02  1.92661E-03  1.32343E-01   -2328.57181443205
          634  1.56075E+00  1.46553E+00  7.98235E-01  2.41328E+00  5.52684E-02  1.40741E-01 -2.42544E-02  1.57231E-01 -2.66915E-02 -2.57632E-02  1.53443E-01 -2.51361E-02  1.52563E-02  7.08815E-03  1.51142E-01   -2350.54649483105
          635  1.60067E+00  1.42090E+00  7.93112E-01  2.35608E+00  5.58121E-02  1.62699E-01 -5.13814E-02  2.11943E-01 -6.97596E-02  3.67058E-02  1.79150E-01 -5.59275E-02  7.80389E-02  4.90078E-02  2.18588E-01   -2347.39964417317
          636  1.72820E+00  1.44743E+00  6.81046E-01  2.29430E+00  5.08981E-02  1.56770E-01 -5.58366E-02  1.99450E-01 -5.30214E-02  1.47006E-02  1.97420E-01 -9.86521E-02  9.42359E-02  5.76627E-02  3.02508E-01   -2331.75097959848
          637  1.55365E+00  1.46859E+00  8.01155E-01  2.30427E+00  5.54230E-02  1.84259E-01 -2.79910E-02  1.88776E-01 -5.69061E-02 -2.04039E-02  1.96123E-01 -1.24990E-02  3.51487E-02  3.57257E-02  1.47628E-01   -2303.18466753523
          638  1.60284E+00  1.45701E+00  6.37005E-01  2.27645E+00  5.81406E-02  1.64534E-01 -6.28773E-03  1.74421E-01  4.12536E-03 -3.78485E-02  1.86281E-01  4.07226E-03  2.10635E-03  4.41681E-02  1.44467E-01   -2331.99161596426
          639  1.64335E+00  1.45589E+00  6.95593E-01  2.31801E+00  5.28022E-02  1.23326E-01 -1.23240E-02  1.77957E-01  2.97335E-02 -6.90777E-02  1.71493E-01 -2.33273E-03 -7.31688E-03  2.43740E-02  1.43886E-01   -2323.01454020174
          640  1.65592E+00  1.49605E+00  7.20939E-01  2.32065E+00  5.65741E-02  1.55221E-01  3.00161E-02  1.95610E-01 -9.36798E-03 -5.87625E-02  2.18286E-01 -4.27353E-02 -1.57598E-02  8.44118E-03  1.62302E-01   -2268.44842795484
          641  1.63811E+00  1.58798E+00  6.93408E-01  2.35479E+00  6.22390E-02  1.50118E-01  2.43339E-02  2.14857E-01 -2.92385E-03 -5.76852E-02  1.81674E-01 -6.65920E-02 -3.32319E-03 -6.83356E-03  1.90295E-01   -2240.77062178784
          642  1.62393E+00  1.55418E+00  6.97356E-01  2.29503E+00  6.21864E-02  1.67225E-01  1.18543E-02  2.74892E-01 -5.08362E-03 -8.99152E-02  2.10724E-01 -3.03246E-02  9.89593E-03 -1.99880E-02  1.77661E-01   -2257.03382238283
          643  1.75241E+00  1.48930E+00  7.88977E-01  2.34744E+00  6.27725E-02  1.48626E-01  2.86158E-02  2.76590E-01 -1.28407E-02 -8.03716E-02  1.55658E-01 -3.02333E-03  3.42828E-02  5.42220E-03  1.88420E-01   -2279.10736985315
          644  1.61636E+00  1.53024E+00  7.59551E-01  2.29691E+00  6.03289E-02  1.58036E-01  3.67738E-02  2.68087E-01 -5.30683E-02 -9.43564E-02  2.57241E-01 -1.19641E-02  7.50368E-02  4.16899E-02  2.27334E-01   -2291.81260646251
          645  1.70822E+00  1.51762E+00  6.94673E-01  2.36675E+00  6.06096E-02  1.28575E-01  8.76547E-03  1.97014E-01 -3.87311E-02 -5.39787E-02  3.29321E-01 -1.96058E-02  5.68307E-02  1.13338E-01  2.41999E-01   -2298.39266720080
          646  1.58650E+00  1.53356E+00  7.10857E-01  2.33087E+00  5.48878E-02  1.85573E-01  2.09080E-02  2.07492E-01 -3.84900E-03 -3.66988E-02  2.42609E-01 -5.14049E-02  6.72992E-02  8.51701E-02  2.55835E-01   -2280.78710758180
          647  1.65681E+00  1.56077E+00  8.25305E-01  2.40816E+00  5.94851E-02  2.25900E-01  4.06130E-02  1.71338E-01  2.76807E-02  2.09817E-02  1.98929E-01  3.22978E-03  8.81528E-02  9.89673E-02  2.63527E-01   -2197.16993193032
          648  1.60161E+00  1.53238E+00  7.47191E-01  2.35970E+00  7.15100E-02  1.73257E-01 -6.08043E-03  2.23505E-01  2.77571E-02 -4.97311E-02  2.75966E-01 -3.73624E-03  6.51932E-02  1.37836E-01  2.32703E-01   -2173.23161748627
          649  1.63939E+00  1.54870E+00  8.09263E-01  2.47970E+00  7.49597E-02  2.42129E-01  6.87791E-04  2.18672E-01 -1.38829E-02 -4.10113E-02  1.36689E-01  3.25281E-03  7.12506E-02  4.15378E-02  1.66650E-01   -2158.09515708460
          650  1.57205E+00  1.51923E+00  7.09967E-01  2.36606E+00  7.83865E-02  1.60587E-01  2.35060E-03  1.83432E-01  3.95110E-03 -6.27979E-02  1.53549E-01  8.74868E-03  1.37876E-02  4.00786E-02  1.83440E-01   -2215.89098164058
          651  1.62119E+00  1.49387E+00  6.87045E-01  2.33700E+00  6.93821E-02  1.85926E-01  1.83535E-03  1.91641E-01 -1.33256E-02 -5.51612E-02  2.08214E-01 -3.44354E-02  2.29175E-02  3.09588E-02  1.63933E-01   -2219.53914023951
          652  1.61306E+00  1.61460E+00  7.09914E-01  2.30760E+00  6.59005E-02  1.73253E-01  2.48471E-03  1.98307E-01  1.51961E-02 -3.31655E-02  1.88457E-01 -6.95770E-03  2.33619E-02  6.60358E-03  1.27155E-01   -2250.80266472383
          653  1.58042E+00  1.56039E+00  7.53161E-01  2.33843E+00  6.11005E-02  1.74409E-01 -4.22743E-03  2.04917E-01  4.42373E-02 -6.41272E-02  1.84445E-01  1.98143E-04  4.48808E-02  3.44852E-02  1.56105E-01   -2275.87149393674
          654  1.61611E+00  1.53565E+00  6.76493E-01  2.29787E+00  6.62980E-02  1.59255E-01 -1.11461E-02  1.65085E-01  4.86234E-02 -5.48663E-02  1.85089E-01 -5.80052E-03  1.52930E-02  3.70425E-02  1.79478E-01   -2292.87069822558
